bar_index,timestamp,hour_of_day,symbol,timeframe,direction,grade,confidence,level_type,in_lvn,cvd_signal,cvd_seq_length,bull_val,bear_vah,entry_price,stop_loss,targets_hit,r_multiple,outcome,bars_to_outcome
5403,2026-03-26 01:30:00,1,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71214.8128,71378.828,71259.48,70679.226894,0,-1.0,LOSS,4
5409,2026-03-26 03:00:00,3,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71187.8464,71511.83,70968.66,70305.618187,0,-1.0,LOSS,10
5417,2026-03-26 05:00:00,5,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70784.6784,70897.5504,70559.07,70232.676888,0,-1.0,LOSS,3
5425,2026-03-26 07:00:00,7,BTCUSDT,15m,LONG,A,84.0,KEY_LEVEL,False,BULLISH_ENTRY,3,69932.924,70148.1328,70048.5,69476.025368,1,-0.738,LOSS,10
5439,2026-03-26 10:30:00,10,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,69508.9628,69835.5564,69548.18,69027.872548,1,-0.684,LOSS,18
5458,2026-03-26 15:15:00,15,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,69319.758,69030.49,68175.448027,0,-1.0,LOSS,12
5463,2026-03-26 16:30:00,16,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68726.4176,69079.778,68918.29,68120.600835,2,0.06,TIMEOUT,60
5471,2026-03-26 18:30:00,18,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,68605.0712,68336.67,67419.811064,2,0.066,TIMEOUT,60
5493,2026-03-27 00:00:00,0,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68719.3876,68978.5232,68940.0,68147.402236,1,-0.729,LOSS,34
5506,2026-03-27 03:15:00,3,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,69045.74,69039.434,68839.31,68173.353773,1,-0.777,LOSS,21
5518,2026-03-27 06:15:00,6,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68559.956,68777.4704,68789.13,68191.669394,0,-1.0,LOSS,9
5526,2026-03-27 08:15:00,8,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,68651.4532,68239.13,67885.985932,0,-1.0,LOSS,1
5535,2026-03-27 10:30:00,10,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67662.19,67885.7956,66906.57,67073.695082,0,-1.0,LOSS,1
5546,2026-03-27 13:15:00,13,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66482.838,66769.798,66697.8,65770.451889,2,-0.626,LOSS,4
5560,2026-03-27 16:45:00,16,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66276.4512,66207.572,65979.29,65056.376631,2,0.111,TIMEOUT,60
5567,2026-03-27 18:30:00,18,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,65809.85,66347.8364,65799.98,64838.254949,4,0.232,TIMEOUT,60
5577,2026-03-27 21:00:00,21,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,65739.21,66152.51,66151.33,65277.17436,2,-0.042,TIMEOUT,60
5582,2026-03-27 22:15:00,22,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,65841.6196,66147.5998,66020.91,65370.69885,2,0.09,TIMEOUT,60
5599,2026-03-28 02:30:00,2,BTCUSDT,15m,LONG,A,83.0,LVN,True,BULLISH_ENTRY,1,66114.4312,66283.752,66032.52,65551.670934,3,0.209,TIMEOUT,60
5626,2026-03-28 09:15:00,9,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66487.444,66570.09,66354.06,66036.575922,2,0.571,WIN,17
5655,2026-03-28 16:30:00,16,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66928.916,67026.718,66899.41,66547.340248,0,-1.0,LOSS,26
5674,2026-03-28 21:15:00,21,BTCUSDT,15m,LONG,A,91.0,LVN,True,BULLISH_ENTRY,2,66916.52,66970.3244,66850.54,66476.266215,0,-1.0,LOSS,7
5685,2026-03-29 00:00:00,0,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,0.0,66481.83,66412.28,65956.110023,3,0.318,WIN,60
5703,2026-03-29 04:30:00,4,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66846.6268,66974.7334,66800.88,66399.087363,1,-0.539,LOSS,43
5736,2026-03-29 12:45:00,12,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66729.65,66868.3352,66849.88,66350.818815,1,-0.084,WIN,1
5746,2026-03-29 15:15:00,15,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66508.0414,66639.0096,66420.74,66141.321477,1,-0.151,LOSS,29
5758,2026-03-29 18:15:00,18,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66320.3646,66424.3912,66397.51,65951.624103,3,0.062,LOSS,17
5764,2026-03-29 19:45:00,19,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66390.43,66463.761,66348.62,65995.276089,3,0.231,LOSS,11
5778,2026-03-29 23:15:00,23,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,65859.91,0.0,66010.01,65253.519326,4,0.598,WIN,4
5806,2026-03-30 06:15:00,6,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67594.657,67560.285,67309.99,66684.289807,3,0.647,WIN,7
5818,2026-03-30 09:15:00,9,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,67777.9222,67518.37,66926.381623,2,0.287,WIN,8
5825,2026-03-30 11:00:00,11,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67433.9616,67826.3356,67585.96,66977.158793,2,0.182,WIN,1
5836,2026-03-30 13:45:00,13,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,67934.6464,67529.52,67126.377727,0,-1.0,LOSS,3
5850,2026-03-30 17:15:00,17,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,67311.66,67561.3848,66805.26,66381.362889,0,-1.0,LOSS,7
5897,2026-03-31 05:00:00,5,BTCUSDT,15m,LONG,A,84.0,KEY_LEVEL,False,BULLISH_ENTRY,3,67524.72,67830.2726,67428.25,66807.551391,2,-0.09,LOSS,14
5905,2026-03-31 07:00:00,7,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67348.67,67552.3902,67294.69,66854.371883,0,-1.0,LOSS,6
5920,2026-03-31 10:45:00,10,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66268.623,66501.5936,66363.38,65533.376505,4,0.392,WIN,12
5932,2026-03-31 13:45:00,13,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66740.39,0.0,67302.29,66195.782476,2,-0.118,WIN,1
5958,2026-03-31 20:15:00,20,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67727.81,67766.658,68003.0,67093.469513,0,0.0,TIMEOUT,60
5964,2026-03-31 21:45:00,21,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67822.688,68265.53,68277.99,67267.228074,1,-0.099,WIN,1
5970,2026-03-31 23:15:00,23,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68096.679,68220.2756,68274.46,67415.43184,1,0.012,WIN,1
5976,2026-04-01 00:45:00,0,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68215.76,68264.0736,68330.75,67323.26927,2,-0.028,WIN,1
5983,2026-04-01 02:30:00,2,BTCUSDT,15m,LONG,A,83.0,LVN,True,BULLISH_ENTRY,1,67712.61,68121.515,67663.35,66886.464606,3,0.26,WIN,2
6005,2026-04-01 08:00:00,8,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,69102.8,68997.9448,68528.31,67966.481956,0,-1.0,LOSS,22
6017,2026-04-01 11:00:00,11,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68445.582,68642.9068,68612.01,67921.672203,1,0.026,WIN,1
6024,2026-04-01 12:45:00,12,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68248.3,0.0,68393.6,67993.251423,0,-1.0,LOSS,3
6030,2026-04-01 14:15:00,14,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68064.4984,68452.524,68517.23,67432.011004,2,0.162,WIN,11
6048,2026-04-01 18:45:00,18,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68007.7302,68654.1242,68084.76,67388.807436,3,0.123,LOSS,26
6070,2026-04-02 00:15:00,0,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,68050.0,68265.7872,68218.86,67626.684644,2,-0.449,LOSS,4
6080,2026-04-02 02:45:00,2,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66777.0,67271.1144,66852.99,65722.018108,3,-0.578,LOSS,43
6087,2026-04-02 04:30:00,4,BTCUSDT,15m,LONG,A,91.0,LVN,True,BULLISH_ENTRY,2,66696.9828,66960.534,66287.03,65554.98668,5,0.41,WIN,60
6107,2026-04-02 09:30:00,9,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,66362.79,66484.144,66440.97,65843.879612,1,-0.745,LOSS,16
6116,2026-04-02 11:45:00,11,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66167.1,66436.711,66220.28,65746.242679,0,-1.0,LOSS,7
6136,2026-04-02 16:45:00,16,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66805.0132,66916.7728,67095.85,66319.040511,0,-1.0,LOSS,39
6144,2026-04-02 18:45:00,18,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,66596.8,67268.15,66981.99,65933.552352,3,-0.004,WIN,51
6150,2026-04-02 20:15:00,20,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66596.8,66945.25,67052.99,66170.015985,1,-0.053,WIN,1
6156,2026-04-02 21:45:00,21,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66918.9112,67079.5662,66935.93,66147.280615,2,0.04,WIN,1
6164,2026-04-02 23:45:00,23,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66824.746,67038.184,66901.99,66370.750499,1,-0.616,LOSS,11
6170,2026-04-03 01:15:00,1,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,66740.39,67033.664,66863.0,66363.733471,1,-0.776,LOSS,5
6182,2026-04-03 04:15:00,4,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66499.3032,66724.17,66550.0,66128.492948,3,1.013,WIN,33
6202,2026-04-03 09:15:00,9,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67040.0384,67093.552,66819.29,66389.156529,4,0.629,WIN,13
6220,2026-04-03 13:45:00,13,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66596.66,66965.735,66672.0,66099.175505,2,0.169,TIMEOUT,60
6230,2026-04-03 16:15:00,16,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66825.981,66915.324,66993.14,66462.690687,1,-0.046,TIMEOUT,60
6237,2026-04-03 18:00:00,18,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66862.01,66903.529,66837.72,66447.870958,3,0.287,WIN,51
6244,2026-04-03 19:45:00,19,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66774.02,66873.1952,66885.74,66520.284225,1,0.005,WIN,1
6249,2026-04-03 21:00:00,21,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66774.02,66894.8622,66909.66,66545.552987,1,-0.061,WIN,1
6257,2026-04-03 23:00:00,23,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66848.5608,66928.71,66870.59,66622.445287,1,0.14,WIN,2
6269,2026-04-04 02:00:00,2,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,66827.22,66879.8748,66844.34,66641.362977,1,0.213,WIN,4
6293,2026-04-04 08:00:00,8,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66951.64,67001.0396,67001.23,66842.369685,1,0.134,WIN,1
6300,2026-04-04 09:45:00,9,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66998.8636,66993.0344,66988.05,66793.519548,1,0.056,WIN,1
6315,2026-04-04 13:30:00,13,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67081.2192,67165.0896,67239.97,66931.669778,1,-0.213,WIN,1
6331,2026-04-04 17:30:00,17,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67346.7712,67472.64,67326.01,67087.376213,1,0.379,WIN,6
6345,2026-04-04 21:00:00,21,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67240.914,67329.412,67235.66,67014.771489,1,0.192,WIN,1
6357,2026-04-05 00:00:00,0,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67267.09,67399.6626,67257.37,67064.116228,0,-1.0,LOSS,8
6362,2026-04-05 01:15:00,1,BTCUSDT,15m,LONG,A,84.0,KEY_LEVEL,False,BULLISH_ENTRY,3,67232.0,67344.5952,67130.21,66957.227753,0,-1.0,LOSS,3
6381,2026-04-05 06:00:00,6,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,0.0,67031.412,66660.33,66694.557426,0,-1.0,LOSS,1
6390,2026-04-05 08:15:00,8,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66760.4954,66786.501,66875.07,66573.421289,2,0.563,WIN,9
6406,2026-04-05 12:15:00,12,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66975.69,67068.589,66885.92,66675.240676,4,1.617,WIN,12
6423,2026-04-05 16:30:00,16,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67295.14,67633.7536,67323.49,66862.640294,2,0.377,WIN,16
6432,2026-04-05 18:45:00,18,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67256.1272,67338.8104,67413.78,67021.889769,0,0.0,TIMEOUT,60
6462,2026-04-06 02:15:00,2,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68776.61,0.0,69233.76,68328.640586,1,-0.08,WIN,1
6468,2026-04-06 03:45:00,3,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,69056.86,69303.2092,69123.69,68445.155997,2,0.148,WIN,9
6476,2026-04-06 05:45:00,5,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,69116.0848,69217.68,69199.31,68689.497915,1,0.041,WIN,1
6501,2026-04-06 12:00:00,12,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,69628.5652,69887.501,69482.58,69033.032508,4,0.818,WIN,16
6511,2026-04-06 14:30:00,14,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,69360.072,69489.0632,69462.66,68895.503444,1,0.173,WIN,1
6535,2026-04-06 20:30:00,20,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,69556.324,69930.15,69903.37,69264.6205,0,-1.0,LOSS,8
6554,2026-04-07 01:15:00,1,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68800.16,68984.49,68728.03,67876.996072,3,-0.411,LOSS,51
6559,2026-04-07 02:30:00,2,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68273.34,69039.4672,68624.4,67867.810417,3,-0.347,LOSS,46
6574,2026-04-07 06:15:00,6,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68613.2,68981.83,68568.99,68020.330044,2,-0.534,LOSS,31
6579,2026-04-07 07:30:00,7,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68556.62,68761.0644,68675.9,68126.075036,3,-0.394,LOSS,14
6596,2026-04-07 11:45:00,11,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,68125.72,0.0,68345.75,67803.326967,0,-1.0,LOSS,10
6611,2026-04-07 15:30:00,15,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67741.4368,0.0,68091.12,67394.495913,3,0.792,WIN,8
6624,2026-04-07 18:45:00,18,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68648.64,68699.0176,68442.53,67794.998525,3,0.548,WIN,4
6634,2026-04-07 21:15:00,21,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,69311.84,0.0,69591.76,69062.252297,0,0.0,TIMEOUT,60
6649,2026-04-08 01:00:00,1,BTCUSDT,15m,LONG,A,84.0,KEY_LEVEL,False,BULLISH_ENTRY,3,71794.51,72248.8142,71685.21,70367.366768,4,0.227,WIN,48
6654,2026-04-08 02:15:00,2,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,71789.6832,72106.84,71465.14,70588.621491,3,0.542,WIN,42
6675,2026-04-08 07:30:00,7,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,71542.876,71864.08,71645.75,71189.791885,1,0.561,WIN,6
6702,2026-04-08 14:15:00,14,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,71985.8636,71454.76,70551.283006,1,-0.313,LOSS,43
6742,2026-04-09 00:15:00,0,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70901.89,71459.3312,70927.87,70346.374549,4,0.535,WIN,36
6757,2026-04-09 04:00:00,4,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70979.6114,70996.805,70908.0,70371.653079,4,0.991,WIN,46
6774,2026-04-09 08:15:00,8,BTCUSDT,15m,LONG,A,91.0,LVN,True,BULLISH_ENTRY,2,70993.944,71038.3808,70980.35,70490.892093,3,0.485,WIN,6
6780,2026-04-09 09:45:00,9,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,71435.05,71534.68,70743.413759,1,-0.563,LOSS,16
6790,2026-04-09 12:15:00,12,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71264.4854,71326.2902,71275.99,70718.289235,1,-0.739,LOSS,6
6796,2026-04-09 13:45:00,13,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,71062.024,70801.98,70334.991854,2,1.066,WIN,6
6809,2026-04-09 17:00:00,17,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,72091.1036,72194.1632,72481.24,71180.846222,2,-0.168,WIN,1
6816,2026-04-09 18:45:00,18,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71772.0,72254.096,71888.69,70917.769136,3,0.049,WIN,1
6838,2026-04-10 00:15:00,0,BTCUSDT,15m,LONG,A,84.0,KEY_LEVEL,False,BULLISH_ENTRY,3,71709.2376,72003.2532,71836.95,70939.017971,1,0.069,WIN,1
6856,2026-04-10 04:45:00,4,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71813.73,72019.8816,72117.29,71308.086359,4,-0.027,WIN,2
6863,2026-04-10 06:30:00,6,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,72052.9932,72262.1,71936.66,71388.865633,3,0.633,WIN,30
6868,2026-04-10 07:45:00,7,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,72039.838,72005.2364,71481.85,71142.561231,4,1.052,WIN,18
6901,2026-04-10 16:00:00,16,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,73084.4602,72695.0,71611.363567,2,0.204,WIN,7
6913,2026-04-10 19:00:00,19,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,72706.0178,73159.81,73175.77,72371.011774,1,-0.075,WIN,1
6925,2026-04-10 22:00:00,22,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,73052.2112,73214.2332,73157.53,72510.140826,0,0.0,TIMEOUT,60
6931,2026-04-10 23:30:00,23,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,72791.96,73243.316,72904.39,72289.102781,2,0.108,TIMEOUT,60
6936,2026-04-11 00:45:00,0,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,72817.0016,73199.312,72828.42,72352.964876,2,0.357,WIN,7
6954,2026-04-11 05:15:00,5,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,72971.317,72947.8968,72810.15,72334.981198,4,0.46,WIN,53
6960,2026-04-11 06:45:00,6,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,72634.0,72858.1008,72762.0,72388.056784,3,0.658,WIN,47
6966,2026-04-11 08:15:00,8,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,72672.56,72792.191,72740.58,72482.852499,3,1.037,WIN,41
6971,2026-04-11 09:30:00,9,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,72617.75,0.0,72829.8,72559.031763,1,-0.15,LOSS,14
6988,2026-04-11 13:45:00,13,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,72609.5336,72812.277,72658.07,72313.073553,3,0.73,WIN,11
6995,2026-04-11 15:30:00,15,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,72696.27,0.0,72771.17,72416.083386,3,0.391,WIN,4
7031,2026-04-12 00:30:00,0,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,72959.251,73134.6852,73016.0,72561.019075,1,-0.397,LOSS,4
7038,2026-04-12 02:15:00,2,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71352.47,0.0,71780.19,70940.256867,0,-1.0,LOSS,43
7044,2026-04-12 03:45:00,3,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,71780.19,71821.8436,71593.19,70929.041379,1,-0.744,LOSS,37
7058,2026-04-12 07:15:00,7,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71650.0392,71709.977,71630.0,71148.800498,2,-0.574,LOSS,22
7068,2026-04-12 09:45:00,9,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71680.8692,71644.155,71531.94,71211.793157,2,-0.575,LOSS,12
7076,2026-04-12 11:45:00,11,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71478.603,71520.6066,71468.55,71099.069904,1,-0.836,LOSS,4
7110,2026-04-12 20:15:00,20,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71123.8,71153.187,71057.29,70668.943864,1,-0.766,LOSS,8
7117,2026-04-12 22:00:00,22,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71229.947,71365.303,70948.05,70935.695189,0,-1.0,LOSS,1
7125,2026-04-13 00:00:00,0,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70600.7208,70823.0596,70916.18,70122.215195,3,0.215,WIN,55
7139,2026-04-13 03:30:00,3,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70834.2286,71163.4534,70973.43,70461.641795,2,0.315,WIN,37
7158,2026-04-13 08:15:00,8,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,70760.2164,71106.54,70761.0,70299.87006,4,0.689,WIN,22
7169,2026-04-13 11:00:00,11,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70724.536,70787.393,70870.78,70362.208096,3,0.552,WIN,11
7177,2026-04-13 13:00:00,13,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70836.57,70858.5008,71199.99,70623.025883,3,0.093,WIN,3
7188,2026-04-13 15:45:00,15,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71850.94,72123.3954,71866.59,71011.412912,2,0.055,WIN,1
7200,2026-04-13 18:45:00,18,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,72077.59,72276.89,72424.86,71531.375927,0,0.0,TIMEOUT,60
7228,2026-04-14 01:45:00,1,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,74276.2076,74474.4332,74386.02,73439.833512,3,0.329,WIN,21
7235,2026-04-14 03:30:00,3,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,74233.6216,74399.505,74472.9,73601.647128,3,-0.115,WIN,2
7242,2026-04-14 05:15:00,5,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,74362.887,74455.0714,74339.78,73778.527854,2,0.177,WIN,6
